SPFB.RTS,1,20200817,151500,130810.0000000,130890.0000000,130630.0000000,130740.0000000,7866
SPFB.RTS,1,20200817,153000,130720.0000000,130780.0000000,130570.0000000,130760.0000000,7368
SPFB.RTS,1,20200817,154500,130750.0000000,130750.0000000,130020.0000000,130080.0000000,25554
SPFB.RTS,1,20200817,160000,130080.0000000,130480.0000000,130060.0000000,130350.0000000,11377
SPFB.RTS,1,20200817,161500,130350.0000000,130760.0000000,130340.0000000,130680.0000000,12171
SPFB.RTS,1,20200817,163000,130680.0000000,131080.0000000,130550.0000000,130900.0000000,24966
SPFB.RTS,1,20200817,164500,130900.0000000,131190.0000000,130810.0000000,130890.0000000,15862
SPFB.RTS,1,20200817,170000,130900.0000000,131010.0000000,130580.0000000,130680.0000000,11946
SPFB.RTS,1,20200817,171500,130670.0000000,131070.0000000,130590.0000000,131000.0000000,12032
SPFB.RTS,1,20200817,173000,131010.0000000,131070.0000000,130770.0000000,130930.0000000,8712
SPFB.RTS,1,20200817,174500,130940.0000000,130990.0000000,130720.0000000,130940.0000000,6529
SPFB.RTS,1,20200817,180000,130930.0000000,130990.0000000,130710.0000000,130880.0000000,7055
SPFB.RTS,1,20200817,181500,130880.0000000,130960.0000000,130810.0000000,130900.0000000,5837
SPFB.RTS,1,20200817,183000,130910.0000000,130940.0000000,130710.0000000,130760.0000000,7119
SPFB.RTS,1,20200817,183000,130910.0000000,130940.0000000,130640.0000000,130860.0000000,11295
SPFB.RTS,1,20200817,191500,130870.0000000,130930.0000000,130620.0000000,130690.0000000,3937
SPFB.RTS,1,20200817,193000,130690.0000000,130770.0000000,130560.0000000,130720.0000000,3296
SPFB.RTS,1,20200817,194500,130720.0000000,130830.0000000,130710.0000000,130790.0000000,1268
SPFB.RTS,1,20200817,200000,130780.0000000,130850.0000000,130750.0000000,130790.0000000,1317
SPFB.RTS,1,20200817,201500,130790.0000000,130820.0000000,130700.0000000,130740.0000000,1122
SPFB.RTS,1,20200817,203000,130750.0000000,130790.0000000,130670.0000000,130720.0000000,1208
SPFB.RTS,1,20200817,204500,130730.0000000,130790.0000000,130650.0000000,130790.0000000,1854
SPFB.RTS,1,20200817,210000,130790.0000000,130890.0000000,130710.0000000,130810.0000000,2493
SPFB.RTS,1,20200817,211500,130820.0000000,130980.0000000,130770.0000000,130950.0000000,2583
SPFB.RTS,1,20200817,213000,130950.0000000,131130.0000000,130880.0000000,131080.0000000,4529
SPFB.RTS,1,20200817,214500,131080.0000000,131080.0000000,130820.0000000,130930.0000000,2826
SPFB.RTS,1,20200817,220000,130920.0000000,130940.0000000,130680.0000000,130740.0000000,2562
SPFB.RTS,1,20200817,221500,130740.0000000,130750.0000000,130630.0000000,130700.0000000,3147
SPFB.RTS,1,20200817,223000,130710.0000000,130890.0000000,130680.0000000,130810.0000000,2475
SPFB.RTS,1,20200817,224500,130810.0000000,130850.0000000,130710.0000000,130750.0000000,1792
SPFB.RTS,1,20200817,230000,130750.0000000,130780.0000000,130670.0000000,130730.0000000,1509
SPFB.RTS,1,20200817,231500,130740.0000000,130850.0000000,130720.0000000,130790.0000000,1358
SPFB.RTS,1,20200817,233000,130790.0000000,130930.0000000,130790.0000000,130900.0000000,2103
SPFB.RTS,1,20200818,100000,130900.0000000,131250.0000000,130210.0000000,131180.0000000,43662
SPFB.RTS,1,20200818,101500,131180.0000000,131420.0000000,130910.0000000,131370.0000000,24331
SPFB.RTS,1,20200818,103000,131370.0000000,131640.0000000,131330.0000000,131390.0000000,17058
SPFB.RTS,1,20200818,104500,131390.0000000,131600.0000000,131310.0000000,131500.0000000,9494
