<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS,1,20200831,131100,127940.0000000,127940.0000000,127820.0000000,127850.0000000,2175
SPFB.RTS,1,20200831,131200,127840.0000000,127890.0000000,127840.0000000,127850.0000000,922
SPFB.RTS,1,20200831,131300,127850.0000000,127870.0000000,127810.0000000,127850.0000000,408
SPFB.RTS,1,20200831,131400,127850.0000000,127900.0000000,127840.0000000,127880.0000000,491
SPFB.RTS,1,20200831,131500,127860.0000000,127880.0000000,127810.0000000,127880.0000000,500
SPFB.RTS,1,20200831,131600,127880.0000000,127890.0000000,127830.0000000,127870.0000000,410
SPFB.RTS,1,20200831,131700,127870.0000000,127930.0000000,127860.0000000,127920.0000000,409
SPFB.RTS,1,20200831,131800,127920.0000000,127980.0000000,127920.0000000,127970.0000000,844
SPFB.RTS,1,20200831,131900,127980.0000000,127990.0000000,127930.0000000,127930.0000000,407
SPFB.RTS,1,20200831,132000,127940.0000000,127940.0000000,127860.0000000,127930.0000000,710
SPFB.RTS,1,20200831,132100,127930.0000000,127940.0000000,127910.0000000,127940.0000000,213
SPFB.RTS,1,20200831,132200,127940.0000000,127960.0000000,127900.0000000,127910.0000000,301
SPFB.RTS,1,20200831,132300,127910.0000000,127910.0000000,127880.0000000,127900.0000000,139
SPFB.RTS,1,20200831,132400,127910.0000000,127930.0000000,127900.0000000,127910.0000000,150
SPFB.RTS,1,20200831,132500,127910.0000000,127910.0000000,127870.0000000,127880.0000000,243
SPFB.RTS,1,20200831,132600,127880.0000000,127930.0000000,127870.0000000,127890.0000000,138
SPFB.RTS,1,20200831,132700,127890.0000000,127900.0000000,127880.0000000,127890.0000000,73
SPFB.RTS,1,20200831,132800,127900.0000000,127940.0000000,127890.0000000,127940.0000000,158
SPFB.RTS,1,20200831,132900,127930.0000000,127950.0000000,127920.0000000,127940.0000000,168
SPFB.RTS,1,20200831,133000,127940.0000000,127990.0000000,127930.0000000,127990.0000000,569
SPFB.RTS,1,20200831,133100,128000.0000000,128030.0000000,127950.0000000,127980.0000000,553
SPFB.RTS,1,20200831,133200,127960.0000000,128030.0000000,127960.0000000,128010.0000000,252
SPFB.RTS,1,20200831,133300,128010.0000000,128020.0000000,127950.0000000,127980.0000000,235
SPFB.RTS,1,20200831,133400,127970.0000000,128000.0000000,127970.0000000,127990.0000000,196
SPFB.RTS,1,20200831,133500,127990.0000000,128020.0000000,127930.0000000,127940.0000000,352
SPFB.RTS,1,20200831,133600,127950.0000000,127990.0000000,127940.0000000,127960.0000000,298
SPFB.RTS,1,20200831,133700,127960.0000000,127990.0000000,127950.0000000,127980.0000000,125
SPFB.RTS,1,20200831,133800,127980.0000000,128000.0000000,127980.0000000,128000.0000000,95
SPFB.RTS,1,20200831,133900,127990.0000000,127990.0000000,127940.0000000,127950.0000000,224
SPFB.RTS,1,20200831,134000,127960.0000000,127970.0000000,127840.0000000,127900.0000000,931
SPFB.RTS,1,20200831,134100,127900.0000000,127920.0000000,127760.0000000,127780.0000000,1195
SPFB.RTS,1,20200831,134200,127780.0000000,127790.0000000,127710.0000000,127730.0000000,983
SPFB.RTS,1,20200831,134300,127740.0000000,127780.0000000,127710.0000000,127760.0000000,461
SPFB.RTS,1,20200831,134400,127770.0000000,127830.0000000,127750.0000000,127810.0000000,431
SPFB.RTS,1,20200831,134500,127800.0000000,127850.0000000,127760.0000000,127840.0000000,527
SPFB.RTS,1,20200831,134600,127840.0000000,127880.0000000,127830.0000000,127840.0000000,362
SPFB.RTS,1,20200831,134700,127830.0000000,127840.0000000,127780.0000000,127810.0000000,357
SPFB.RTS,1,20200831,134800,127810.0000000,127850.0000000,127810.0000000,127850.0000000,145
SPFB.RTS,1,20200831,134900,127860.0000000,127880.0000000,127830.0000000,127880.0000000,190
SPFB.RTS,1,20200831,135000,127870.0000000,127880.0000000,127800.0000000,127840.0000000,577
SPFB.RTS,1,20200831,135100,127840.0000000,127850.0000000,127790.0000000,127800.0000000,271
SPFB.RTS,1,20200831,135200,127790.0000000,127790.0000000,127740.0000000,127790.0000000,453
SPFB.RTS,1,20200831,135300,127780.0000000,127790.0000000,127750.0000000,127770.0000000,225
SPFB.RTS,1,20200831,135400,127770.0000000,127780.0000000,127720.0000000,127730.0000000,254
SPFB.RTS,1,20200831,135500,127720.0000000,127800.0000000,127650.0000000,127780.0000000,1683
SPFB.RTS,1,20200831,135600,127780.0000000,127840.0000000,127760.0000000,127830.0000000,530
SPFB.RTS,1,20200831,135700,127820.0000000,127880.0000000,127800.0000000,127870.0000000,355
SPFB.RTS,1,20200831,135800,127860.0000000,127880.0000000,127830.0000000,127860.0000000,167
SPFB.RTS,1,20200831,135900,127850.0000000,127880.0000000,127830.0000000,127840.0000000,134
SPFB.RTS,1,20200831,140500,127850.0000000,127890.0000000,127790.0000000,127810.0000000,852
SPFB.RTS,1,20200831,140600,127820.0000000,127820.0000000,127760.0000000,127770.0000000,323
SPFB.RTS,1,20200831,140700,127770.0000000,127780.0000000,127740.0000000,127760.0000000,280
SPFB.RTS,1,20200831,140800,127750.0000000,127820.0000000,127750.0000000,127800.0000000,243
SPFB.RTS,1,20200831,140900,127810.0000000,127950.0000000,127810.0000000,127900.0000000,1105
SPFB.RTS,1,20200831,141000,127900.0000000,127920.0000000,127840.0000000,127880.0000000,401
SPFB.RTS,1,20200831,141100,127880.0000000,127950.0000000,127880.0000000,127940.0000000,243
SPFB.RTS,1,20200831,141200,127930.0000000,127970.0000000,127930.0000000,127960.0000000,369
SPFB.RTS,1,20200831,141300,127950.0000000,127960.0000000,127910.0000000,127960.0000000,263
SPFB.RTS,1,20200831,141400,127950.0000000,127970.0000000,127940.0000000,127950.0000000,367
SPFB.RTS,1,20200831,141500,127950.0000000,128040.0000000,127950.0000000,128020.0000000,665
SPFB.RTS,1,20200831,141600,128020.0000000,128030.0000000,127940.0000000,127940.0000000,534
SPFB.RTS,1,20200831,141700,127950.0000000,127990.0000000,127930.0000000,127960.0000000,298
SPFB.RTS,1,20200831,141800,127950.0000000,127960.0000000,127900.0000000,127910.0000000,391
SPFB.RTS,1,20200831,141900,127910.0000000,127950.0000000,127900.0000000,127930.0000000,210
SPFB.RTS,1,20200831,142000,127930.0000000,127940.0000000,127850.0000000,127860.0000000,459
SPFB.RTS,1,20200831,142100,127860.0000000,127890.0000000,127830.0000000,127870.0000000,418
SPFB.RTS,1,20200831,142200,127870.0000000,127870.0000000,127810.0000000,127830.0000000,180
SPFB.RTS,1,20200831,142300,127820.0000000,127870.0000000,127810.0000000,127830.0000000,257
SPFB.RTS,1,20200831,142400,127830.0000000,127900.0000000,127830.0000000,127890.0000000,200
SPFB.RTS,1,20200831,142500,127870.0000000,127880.0000000,127840.0000000,127870.0000000,155
SPFB.RTS,1,20200831,142600,127870.0000000,127930.0000000,127850.0000000,127870.0000000,354
SPFB.RTS,1,20200831,142700,127860.0000000,127890.0000000,127860.0000000,127860.0000000,136
SPFB.RTS,1,20200831,142800,127860.0000000,127870.0000000,127770.0000000,127800.0000000,926
SPFB.RTS,1,20200831,142900,127800.0000000,127850.0000000,127770.0000000,127830.0000000,326
SPFB.RTS,1,20200831,143000,127840.0000000,127890.0000000,127810.0000000,127860.0000000,381
SPFB.RTS,1,20200831,143100,127850.0000000,127850.0000000,127760.0000000,127790.0000000,328
SPFB.RTS,1,20200831,143200,127800.0000000,127800.0000000,127760.0000000,127760.0000000,243
SPFB.RTS,1,20200831,143300,127760.0000000,127760.0000000,127680.0000000,127710.0000000,936
SPFB.RTS,1,20200831,143400,127710.0000000,127740.0000000,127700.0000000,127720.0000000,279
SPFB.RTS,1,20200831,143500,127710.0000000,127710.0000000,127610.0000000,127690.0000000,1238
SPFB.RTS,1,20200831,143600,127680.0000000,127680.0000000,127560.0000000,127580.0000000,1135
SPFB.RTS,1,20200831,143700,127570.0000000,127620.0000000,127520.0000000,127620.0000000,903
SPFB.RTS,1,20200831,143800,127620.0000000,127630.0000000,127570.0000000,127590.0000000,467
SPFB.RTS,1,20200831,143900,127580.0000000,127610.0000000,127560.0000000,127610.0000000,429
SPFB.RTS,1,20200831,144000,127600.0000000,127600.0000000,127550.0000000,127580.0000000,638
SPFB.RTS,1,20200831,144100,127570.0000000,127630.0000000,127560.0000000,127590.0000000,525
SPFB.RTS,1,20200831,144200,127600.0000000,127610.0000000,127550.0000000,127610.0000000,541
SPFB.RTS,1,20200831,144300,127610.0000000,127610.0000000,127570.0000000,127570.0000000,247
SPFB.RTS,1,20200831,144400,127570.0000000,127630.0000000,127550.0000000,127600.0000000,288
SPFB.RTS,1,20200831,144500,127610.0000000,127610.0000000,127550.0000000,127580.0000000,457
SPFB.RTS,1,20200831,144600,127590.0000000,127640.0000000,127560.0000000,127640.0000000,202
SPFB.RTS,1,20200831,144700,127630.0000000,127670.0000000,127620.0000000,127650.0000000,497
SPFB.RTS,1,20200831,144800,127650.0000000,127680.0000000,127630.0000000,127680.0000000,913
SPFB.RTS,1,20200831,144900,127680.0000000,127690.0000000,127620.0000000,127660.0000000,330
SPFB.RTS,1,20200831,145000,127650.0000000,127670.0000000,127610.0000000,127620.0000000,287
SPFB.RTS,1,20200831,145100,127620.0000000,127630.0000000,127580.0000000,127600.0000000,329
SPFB.RTS,1,20200831,145200,127590.0000000,127630.0000000,127570.0000000,127600.0000000,193
SPFB.RTS,1,20200831,145300,127600.0000000,127640.0000000,127580.0000000,127620.0000000,214
SPFB.RTS,1,20200831,145400,127630.0000000,127650.0000000,127560.0000000,127560.0000000,371
SPFB.RTS,1,20200831,145500,127560.0000000,127570.0000000,127420.0000000,127520.0000000,2398
SPFB.RTS,1,20200831,145600,127510.0000000,127530.0000000,127490.0000000,127500.0000000,317
SPFB.RTS,1,20200831,145700,127500.0000000,127540.0000000,127490.0000000,127540.0000000,288
SPFB.RTS,1,20200831,145800,127540.0000000,127630.0000000,127530.0000000,127600.0000000,626
SPFB.RTS,1,20200831,145900,127600.0000000,127620.0000000,127570.0000000,127590.0000000,315
SPFB.RTS,1,20200831,150000,127570.0000000,127590.0000000,127520.0000000,127530.0000000,467
SPFB.RTS,1,20200831,150100,127540.0000000,127550.0000000,127480.0000000,127510.0000000,285
SPFB.RTS,1,20200831,150200,127490.0000000,127540.0000000,127470.0000000,127520.0000000,285
SPFB.RTS,1,20200831,150300,127520.0000000,127530.0000000,127450.0000000,127480.0000000,508
SPFB.RTS,1,20200831,150400,127470.0000000,127500.0000000,127460.0000000,127490.0000000,219
SPFB.RTS,1,20200831,150500,127490.0000000,127560.0000000,127470.0000000,127510.0000000,428
SPFB.RTS,1,20200831,150600,127510.0000000,127510.0000000,127440.0000000,127460.0000000,210
SPFB.RTS,1,20200831,150700,127450.0000000,127490.0000000,127450.0000000,127470.0000000,130
SPFB.RTS,1,20200831,150800,127460.0000000,127480.0000000,127390.0000000,127430.0000000,1062
SPFB.RTS,1,20200831,150900,127420.0000000,127460.0000000,127380.0000000,127410.0000000,1225
SPFB.RTS,1,20200831,151000,127410.0000000,127510.0000000,127390.0000000,127480.0000000,663
SPFB.RTS,1,20200831,151100,127490.0000000,127570.0000000,127480.0000000,127530.0000000,517
SPFB.RTS,1,20200831,151200,127520.0000000,127550.0000000,127480.0000000,127500.0000000,437
SPFB.RTS,1,20200831,151300,127500.0000000,127530.0000000,127480.0000000,127480.0000000,160
SPFB.RTS,1,20200831,151400,127480.0000000,127490.0000000,127420.0000000,127450.0000000,416
SPFB.RTS,1,20200831,151500,127460.0000000,127500.0000000,127450.0000000,127490.0000000,199
SPFB.RTS,1,20200831,151600,127480.0000000,127520.0000000,127370.0000000,127390.0000000,1311
SPFB.RTS,1,20200831,151700,127380.0000000,127400.0000000,127330.0000000,127350.0000000,1221
SPFB.RTS,1,20200831,151800,127360.0000000,127380.0000000,127330.0000000,127370.0000000,593
SPFB.RTS,1,20200831,151900,127370.0000000,127520.0000000,127360.0000000,127440.0000000,1626
SPFB.RTS,1,20200831,152000,127440.0000000,127440.0000000,127370.0000000,127390.0000000,578
SPFB.RTS,1,20200831,152100,127380.0000000,127410.0000000,127350.0000000,127400.0000000,279
SPFB.RTS,1,20200831,152200,127390.0000000,127400.0000000,127320.0000000,127360.0000000,458
SPFB.RTS,1,20200831,152300,127360.0000000,127360.0000000,127270.0000000,127290.0000000,764
SPFB.RTS,1,20200831,152400,127290.0000000,127350.0000000,127280.0000000,127300.0000000,509
SPFB.RTS,1,20200831,152500,127290.0000000,127330.0000000,127260.0000000,127280.0000000,399
SPFB.RTS,1,20200831,152600,127270.0000000,127300.0000000,127200.0000000,127270.0000000,1252
SPFB.RTS,1,20200831,152700,127250.0000000,127270.0000000,127160.0000000,127170.0000000,1339
SPFB.RTS,1,20200831,152800,127170.0000000,127220.0000000,127120.0000000,127190.0000000,1158
SPFB.RTS,1,20200831,152900,127190.0000000,127190.0000000,127130.0000000,127170.0000000,492
SPFB.RTS,1,20200831,153000,127170.0000000,127170.0000000,127110.0000000,127120.0000000,1000
SPFB.RTS,1,20200831,153100,127130.0000000,127140.0000000,127070.0000000,127120.0000000,1224
SPFB.RTS,1,20200831,153200,127120.0000000,127200.0000000,127090.0000000,127190.0000000,1415
SPFB.RTS,1,20200831,153300,127170.0000000,127260.0000000,127160.0000000,127240.0000000,1166
SPFB.RTS,1,20200831,153400,127240.0000000,127270.0000000,127210.0000000,127260.0000000,542
SPFB.RTS,1,20200831,153500,127260.0000000,127260.0000000,127190.0000000,127210.0000000,660
SPFB.RTS,1,20200831,153600,127210.0000000,127270.0000000,127200.0000000,127270.0000000,401
SPFB.RTS,1,20200831,153700,127270.0000000,127320.0000000,127240.0000000,127290.0000000,566
SPFB.RTS,1,20200831,153800,127280.0000000,127280.0000000,127240.0000000,127270.0000000,403
SPFB.RTS,1,20200831,153900,127260.0000000,127260.0000000,127180.0000000,127210.0000000,605
SPFB.RTS,1,20200831,154000,127210.0000000,127210.0000000,127160.0000000,127190.0000000,437
SPFB.RTS,1,20200831,154100,127190.0000000,127290.0000000,127180.0000000,127280.0000000,383
SPFB.RTS,1,20200831,154200,127270.0000000,127290.0000000,127250.0000000,127260.0000000,200
SPFB.RTS,1,20200831,154300,127250.0000000,127260.0000000,127180.0000000,127190.0000000,432
SPFB.RTS,1,20200831,154400,127190.0000000,127240.0000000,127190.0000000,127230.0000000,183
SPFB.RTS,1,20200831,154500,127210.0000000,127230.0000000,127150.0000000,127210.0000000,477
SPFB.RTS,1,20200831,154600,127210.0000000,127270.0000000,127200.0000000,127260.0000000,354
SPFB.RTS,1,20200831,154700,127260.0000000,127280.0000000,127240.0000000,127270.0000000,208
SPFB.RTS,1,20200831,154800,127270.0000000,127340.0000000,127260.0000000,127320.0000000,668
SPFB.RTS,1,20200831,154900,127330.0000000,127390.0000000,127330.0000000,127330.0000000,461
SPFB.RTS,1,20200831,155000,127330.0000000,127340.0000000,127250.0000000,127270.0000000,422
SPFB.RTS,1,20200831,155100,127280.0000000,127290.0000000,127230.0000000,127290.0000000,525
SPFB.RTS,1,20200831,155200,127300.0000000,127330.0000000,127260.0000000,127320.0000000,300
SPFB.RTS,1,20200831,155300,127330.0000000,127350.0000000,127280.0000000,127280.0000000,308
SPFB.RTS,1,20200831,155400,127280.0000000,127290.0000000,127240.0000000,127260.0000000,266
SPFB.RTS,1,20200831,155500,127250.0000000,127280.0000000,127210.0000000,127210.0000000,298
SPFB.RTS,1,20200831,155600,127220.0000000,127250.0000000,127170.0000000,127190.0000000,658
SPFB.RTS,1,20200831,155700,127200.0000000,127200.0000000,127150.0000000,127160.0000000,358
SPFB.RTS,1,20200831,155800,127160.0000000,127200.0000000,127150.0000000,127150.0000000,506
SPFB.RTS,1,20200831,155900,127150.0000000,127190.0000000,127140.0000000,127190.0000000,469
SPFB.RTS,1,20200831,160000,127190.0000000,127240.0000000,127090.0000000,127120.0000000,1716
SPFB.RTS,1,20200831,160100,127130.0000000,127210.0000000,127100.0000000,127110.0000000,1030
SPFB.RTS,1,20200831,160200,127110.0000000,127110.0000000,127040.0000000,127110.0000000,1369
SPFB.RTS,1,20200831,160300,127110.0000000,127180.0000000,127070.0000000,127160.0000000,1135
SPFB.RTS,1,20200831,160400,127160.0000000,127230.0000000,127130.0000000,127210.0000000,742
SPFB.RTS,1,20200831,160500,127210.0000000,127260.0000000,127180.0000000,127230.0000000,648
SPFB.RTS,1,20200831,160600,127230.0000000,127240.0000000,127190.0000000,127230.0000000,427
SPFB.RTS,1,20200831,160700,127220.0000000,127290.0000000,127200.0000000,127290.0000000,473
SPFB.RTS,1,20200831,160800,127290.0000000,127290.0000000,127210.0000000,127230.0000000,377
SPFB.RTS,1,20200831,160900,127210.0000000,127260.0000000,127180.0000000,127210.0000000,818
SPFB.RTS,1,20200831,161000,127200.0000000,127240.0000000,127190.0000000,127230.0000000,468
SPFB.RTS,1,20200831,161100,127240.0000000,127250.0000000,127220.0000000,127230.0000000,263
SPFB.RTS,1,20200831,161200,127230.0000000,127300.0000000,127220.0000000,127290.0000000,536
SPFB.RTS,1,20200831,161300,127290.0000000,127290.0000000,127230.0000000,127260.0000000,317
SPFB.RTS,1,20200831,161400,127260.0000000,127310.0000000,127250.0000000,127300.0000000,227
SPFB.RTS,1,20200831,161500,127290.0000000,127300.0000000,127240.0000000,127280.0000000,396
SPFB.RTS,1,20200831,161600,127290.0000000,127350.0000000,127270.0000000,127350.0000000,357
SPFB.RTS,1,20200831,161700,127350.0000000,127420.0000000,127330.0000000,127410.0000000,1064
SPFB.RTS,1,20200831,161800,127410.0000000,127440.0000000,127390.0000000,127410.0000000,438
SPFB.RTS,1,20200831,161900,127420.0000000,127440.0000000,127390.0000000,127390.0000000,299
SPFB.RTS,1,20200831,162000,127400.0000000,127420.0000000,127370.0000000,127380.0000000,391
SPFB.RTS,1,20200831,162100,127390.0000000,127410.0000000,127360.0000000,127370.0000000,252
SPFB.RTS,1,20200831,162200,127380.0000000,127410.0000000,127350.0000000,127360.0000000,367
SPFB.RTS,1,20200831,162300,127370.0000000,127440.0000000,127370.0000000,127440.0000000,323
SPFB.RTS,1,20200831,162400,127430.0000000,127440.0000000,127410.0000000,127430.0000000,174
SPFB.RTS,1,20200831,162500,127430.0000000,127430.0000000,127350.0000000,127360.0000000,493
SPFB.RTS,1,20200831,162600,127350.0000000,127360.0000000,127300.0000000,127310.0000000,516
SPFB.RTS,1,20200831,162700,127320.0000000,127360.0000000,127300.0000000,127320.0000000,382
SPFB.RTS,1,20200831,162800,127330.0000000,127380.0000000,127320.0000000,127340.0000000,416
SPFB.RTS,1,20200831,162900,127350.0000000,127380.0000000,127310.0000000,127330.0000000,461
SPFB.RTS,1,20200831,163000,127330.0000000,127330.0000000,127210.0000000,127220.0000000,1903
SPFB.RTS,1,20200831,163100,127220.0000000,127220.0000000,127060.0000000,127130.0000000,2353
SPFB.RTS,1,20200831,163200,127120.0000000,127180.0000000,127060.0000000,127070.0000000,1364
SPFB.RTS,1,20200831,163300,127080.0000000,127100.0000000,126960.0000000,127030.0000000,3173
SPFB.RTS,1,20200831,163400,127030.0000000,127040.0000000,126740.0000000,126740.0000000,4839
SPFB.RTS,1,20200831,163500,126750.0000000,126790.0000000,126660.0000000,126760.0000000,3234
SPFB.RTS,1,20200831,163600,126750.0000000,126770.0000000,126680.0000000,126690.0000000,1986
SPFB.RTS,1,20200831,163700,126680.0000000,126750.0000000,126650.0000000,126700.0000000,2064
SPFB.RTS,1,20200831,163800,126690.0000000,126710.0000000,126600.0000000,126650.0000000,1767
SPFB.RTS,1,20200831,163900,126640.0000000,126730.0000000,126590.0000000,126730.0000000,1391
SPFB.RTS,1,20200831,164000,126720.0000000,126730.0000000,126640.0000000,126700.0000000,1228
SPFB.RTS,1,20200831,164100,126680.0000000,126790.0000000,126660.0000000,126710.0000000,1524
